40.0602239385005	2.3165	0.179728614861407	0.17712213300432	262.9489075	293.5320925	57324.951011625
75.3995581789779	1.8665	0.259131964450548	0.099461885497243	227.7691775	312.658235	57325.13775
NA	NA	NA	NA	NA	NA	NA
53.7313617311896	3.0415	0.165982177758136	0.0713211048708586	336.232883333333	260.718901666667	57321.99019515
123.740634159038	2.667	0.13983032575232	0.46483577745264	389.068524	214.274668	57322.4350975
178.203009900469	2.3	0.134109915322302	0.243827612796223	432.994824285714	181.442741428571	57322.8781887143
234.787917977543	1.8	0.122462239078011	0.10960063868427	473.225248	141.688528	57323.36541262
281.524051264663	0.6085	0.160128854364228	0.412243253431757	532.622	144.684685	57324.13686885
285.099754917864	0.333	0.105726061120237	0.390507789081515	530.60947	133.95102	57324.2230062667
286.027849456836	0.2	0.0848645980371085	0	538.4101	141.9892	57324.2472473
NA	NA	NA	NA	NA	NA	NA
