101.147460912798	3.2	0.167407885118951	0.23606948129735	277.901764	202.006544	57328.48108286
157.621503590411	3.55	0.180364676881774	0.125411987731104	244.81202	152.476348333333	57328.6024244167
201.806102810255	3.4	0.310815459718464	0.046669047558312	216.316495	116.36548	57328.9190858
241.107683936792	2.598	0.169210658392373	0.550232678055384	191.587251111111	84.7129611111111	57329.3661502889
NA	NA	NA	NA	NA	NA	NA
52.4727007283295	3.4165	0.270118492517636	0.023334523779156	322.38909	252.54357	57329.9009879
57.2653239675511	1.517	0.123646926771352	0.0822374610503024	356.76714	292.592065	57326.452639925
98.0812333087208	1.35	0.134918725535042	0.0499824969364277	390.0301025	338.9146025	57326.7788219
148.938916856622	1.383	0.126902767897316	0.108852729256857	425.77795	379.7417775	57327.292668225
204.438667679933	1.551	0.101005878541796	0.314916655640822	459.69162875	427.64421375	57327.6574495625
